html_file,html_word_count,firebase_collection,firebase_asset_id,firebase_asset_name,html_text_in_asset_pct,asset_text_in_html_pct,migration_percentage,migration_status
FIREBASE/mythos/greek/heroes/theseus.html,2332,heroes,greek_theseus,Theseus,4.48,74.19,39.34,Minimal Migration
mythos/greek/cosmology/underworld.html,116,cosmology,greek_underworld,The Greek,67.27,11.42,39.34,Minimal Migration
mythos/islamic/heroes/ibrahim.html,2531,heroes,islamic_ibrahim,Prophet,3.68,75.0,39.34,Minimal Migration
FIREBASE/mythos/hindu/herbs/soma.html,1715,herbs,hindu_soma,Hindu Mythology,3.82,75.0,39.41,Minimal Migration
FIREBASE/mythos/buddhist/deities/buddha.html,983,deities,buddha,Buddhist Mythology,12.55,66.32,39.43,Minimal Migration
FIREBASE/mythos/egyptian/deities/neith.html,4451,deities,egyptian_anhur,Egyptian Mythology,10.64,68.51,39.58,Minimal Migration
FIREBASE/mythos/persian/magic/protective-prayers.html,159,symbols,persian_sacred-fire,Sacred Fire,32.35,46.81,39.58,Minimal Migration
mythos/sumerian/deities/enki.html,1089,deities,ea,Ea,42.93,36.26,39.59,Minimal Migration
FIREBASE/mythos/buddhist/deities/manjushri.html,1858,deities,buddhist_manjushri,Buddhist Mythology,7.15,72.29,39.72,Minimal Migration
FIREBASE/mythos/celtic/deities/cernunnos.html,1489,deities,cernunnos,🦌Cernunnos,7.19,72.31,39.75,Minimal Migration
mythos/egyptian/texts/index.html,71,texts,egyptian_amduat,Journey Through the Underworld | Egyptian Mythology,32.14,47.37,39.75,Minimal Migration
mythos/greek/texts/index.html,71,texts,egyptian_amduat,Journey Through the Underworld | Egyptian Mythology,32.14,47.37,39.75,Minimal Migration
mythos/hindu/texts/index.html,71,texts,egyptian_amduat,Journey Through the Underworld | Egyptian Mythology,32.14,47.37,39.75,Minimal Migration
mythos/norse/texts/index.html,71,texts,egyptian_amduat,Journey Through the Underworld | Egyptian Mythology,32.14,47.37,39.75,Minimal Migration
FIREBASE/mythos/greek/heroes/achilles.html,1380,heroes,greek_achilles,Achilles,7.1,72.58,39.84,Minimal Migration
mythos/celtic/deities/cernunnos.html,1405,deities,cernunnos,🦌Cernunnos,7.59,72.31,39.95,Minimal Migration
FIREBASE/spiritual-places/groves/dodona.html,2584,places,the-oracle-of-dodona,The Oracle of Dodona,6.01,73.96,39.98,Minimal Migration
spiritual-places/groves/dodona.html,2584,places,the-oracle-of-dodona,The Oracle of Dodona,6.01,73.96,39.98,Minimal Migration
FIREBASE/mythos/christian/cosmology/trinity.html,2017,cosmology,christian_trinity,The Holy,10.71,69.61,40.16,Minimal Migration
mythos/christian/cosmology/trinity.html,2017,cosmology,christian_trinity,The Holy,10.71,69.61,40.16,Minimal Migration
mythos/christian/deities/god-father.html,966,deities,christian_god-father,God Father,17.44,63.2,40.32,Minimal Migration
FIREBASE/mythos/egyptian/deities/osiris.html,1796,deities,egyptian_osiris,Lord of the Afterlife | Egyptian Mythology,15.88,64.8,40.34,Minimal Migration
FIREBASE/mythos/greek/cosmology/creation.html,1334,cosmology,greek_creation,From Chaos to Cosmos,9.81,70.89,40.35,Minimal Migration
FIREBASE/spiritual-places/pilgrimage/lourdes.html,1191,places,lourdes,Lourdes,12.71,68.0,40.36,Minimal Migration
spiritual-places/pilgrimage/lourdes.html,1191,places,lourdes,Lourdes,12.71,68.0,40.36,Minimal Migration
FIREBASE/spiritual-items/ritual/gleipnir.html,2612,items,gleipnir,Gleipnir,20.33,60.47,40.4,Minimal Migration
spiritual-items/ritual/gleipnir.html,2612,items,gleipnir,Gleipnir,20.33,60.47,40.4,Minimal Migration
FIREBASE/mythos/norse/cosmology/ragnarok.html,1833,cosmology,norse_ragnarok,Norse Cosmology,4.35,76.74,40.54,Minimal Migration
FIREBASE/mythos/christian/heroes/disciples/andrew.html,1163,heroes,christian_andrew,The First Called,4.26,76.92,40.59,Minimal Migration
mythos/christian/heroes/disciples/andrew.html,1163,heroes,christian_andrew,The First Called,4.26,76.92,40.59,Minimal Migration
mythos/norse/cosmology/ragnarok.html,1760,cosmology,norse_ragnarok,Norse Cosmology,4.46,76.74,40.6,Minimal Migration
FIREBASE/mythos/buddhist/cosmology/dependent_origination.html,133,cosmology,buddhist_dependent_origination,Buddhist Mythology,40.0,41.27,40.64,Minimal Migration
FIREBASE/mythos/babylonian/cosmology/afterlife.html,1638,cosmology,babylonian_afterlife,⚰️ Babylonian Afterlife,8.84,72.5,40.67,Minimal Migration
FIREBASE/mythos/egyptian/deities/satis.html,846,deities,egyptian_satis,Goddess of the Nile Flood | Egyptian Mythology,15.51,65.88,40.7,Minimal Migration
FIREBASE/mythos/greek/heroes/odysseus.html,2084,heroes,greek_odysseus,Odysseus,4.72,76.67,40.7,Minimal Migration
FIREBASE/mythos/norse/creatures/jotnar.html,1500,creatures,norse_jotnar,Norse Creatures,4.27,77.14,40.7,Minimal Migration
FIREBASE/mythos/egyptian/deities/isis.html,2132,deities,egyptian_isis,Goddess of Magic & Motherhood | Egyptian Mythology,15.95,65.49,40.72,Minimal Migration
FIREBASE/spiritual-places/pilgrimage/mount-athos.html,1248,places,mount-athos,Mount Athos,11.95,69.52,40.73,Minimal Migration
spiritual-places/pilgrimage/mount-athos.html,1248,places,mount-athos,Mount Athos,11.95,69.52,40.73,Minimal Migration
mythos/buddhist/deities/avalokiteshvara.html,2135,deities,avalokiteshvara,Buddhist Mythology,12.87,68.71,40.79,Minimal Migration
FIREBASE/mythos/sumerian/deities/enki.html,1794,deities,ea,Ea,37.76,44.17,40.97,Minimal Migration
FIREBASE/mythos/christian/rituals/baptism.html,2409,rituals,christian_baptism,Baptism,33.42,48.62,41.02,Minimal Migration
mythos/christian/rituals/baptism.html,2409,rituals,christian_baptism,Baptism,33.42,48.62,41.02,Minimal Migration
mythos/buddhist/herbs/sandalwood.html,46,herbs,buddhist_sandalwood,Sandalwood,75.0,7.14,41.07,Minimal Migration
FIREBASE/mythos/islamic/cosmology/creation.html,1622,cosmology,islamic_creation,Islamic Cosmology,4.81,77.5,41.16,Minimal Migration
FIREBASE/spiritual-places/temples/mahabodhi.html,2466,places,mahabodhi-temple,Mahabodhi Temple,6.67,75.73,41.2,Minimal Migration
spiritual-places/temples/mahabodhi.html,2466,places,mahabodhi-temple,Mahabodhi Temple,6.67,75.73,41.2,Minimal Migration
mythos/islamic/cosmology/creation.html,1481,cosmology,islamic_creation,Islamic Cosmology,4.97,77.5,41.23,Minimal Migration
FIREBASE/spiritual-places/groves/glastonbury.html,3105,places,glastonbury-tor,Glastonbury Tor,5.68,77.36,41.52,Minimal Migration
spiritual-places/groves/glastonbury.html,3105,places,glastonbury-tor,Glastonbury Tor,5.68,77.36,41.52,Minimal Migration
FIREBASE/spiritual-places/temples/angkor-wat.html,2003,places,angkor-wat,Angkor Wat,7.68,75.51,41.59,Minimal Migration
spiritual-places/temples/angkor-wat.html,2003,places,angkor-wat,Angkor Wat,7.68,75.51,41.59,Minimal Migration
FIREBASE/spiritual-places/temples/karnak.html,1076,places,karnak-temple-complex,Karnak Temple Complex,12.08,71.13,41.6,Minimal Migration
spiritual-places/temples/karnak.html,1076,places,karnak-temple-complex,Karnak Temple Complex,12.08,71.13,41.6,Minimal Migration
FIREBASE/mythos/sumerian/creatures/lamassu.html,144,creatures,sumerian_lamassu,Lamassu,18.07,65.22,41.64,Minimal Migration
mythos/islamic/rituals/salat.html,1438,rituals,islamic_salat,Salat,6.39,76.92,41.66,Minimal Migration
FIREBASE/spiritual-places/temples/borobudur.html,3253,places,borobudur,Borobudur,5.61,77.78,41.7,Minimal Migration
spiritual-places/temples/borobudur.html,3253,places,borobudur,Borobudur,5.61,77.78,41.7,Minimal Migration
FIREBASE/mythos/hindu/deities/brahma.html,828,deities,brahma,Hindu Mythology,25.79,57.65,41.72,Minimal Migration
FIREBASE/spiritual-places/temples/pyramid-of-the-sun.html,1363,places,pyramid-of-the-sun,Pyramid of the Sun,11.2,72.28,41.74,Minimal Migration
spiritual-places/temples/pyramid-of-the-sun.html,1363,places,pyramid-of-the-sun,Pyramid of the Sun,11.2,72.28,41.74,Minimal Migration
FIREBASE/mythos/egyptian/deities/nephthys.html,1092,deities,egyptian_nephthys,Lady of the House | Egyptian Mythology,19.57,64.34,41.95,Minimal Migration
FIREBASE/spiritual-places/pilgrimage/mecca.html,6387,places,mecca-and-the-kaaba,Mecca and the Kaaba,3.85,80.34,42.09,Minimal Migration
spiritual-places/pilgrimage/mecca.html,6387,places,mecca-and-the-kaaba,Mecca and the Kaaba,3.85,80.34,42.09,Minimal Migration
FIREBASE/mythos/christian/deities/michael.html,1097,deities,christian_michael,Christian Mythology,14.19,70.45,42.32,Minimal Migration
FIREBASE/mythos/roman/cosmology/afterlife.html,1927,cosmology,roman_afterlife,Roman Mythology,4.86,80.0,42.43,Minimal Migration
FIREBASE/spiritual-places/mountains/mount-tabor.html,783,places,mount-tabor,Mount Tabor,15.94,69.0,42.47,Minimal Migration
spiritual-places/mountains/mount-tabor.html,783,places,mount-tabor,Mount Tabor,15.94,69.0,42.47,Minimal Migration
FIREBASE/mythos/egyptian/deities/atum.html,247,deities,atum,The Self,35.71,49.38,42.55,Minimal Migration
FIREBASE/spiritual-items/ritual/bell-and-dorje.html,2350,items,bell-and-dorje,Bell and Dorje,5.26,80.0,42.63,Minimal Migration
spiritual-items/ritual/bell-and-dorje.html,2350,items,bell-and-dorje,Bell and Dorje,5.26,80.0,42.63,Minimal Migration
FIREBASE/mythos/greek/rituals/offerings.html,1326,rituals,greek_offerings,World Mythos Explorer,5.05,80.43,42.74,Minimal Migration
mythos/islamic/heroes/musa.html,2748,heroes,islamic_musa,Prophet,3.78,81.82,42.8,Minimal Migration
FIREBASE/spiritual-places/temples/shwedagon-pagoda.html,1186,places,shwedagon-pagoda,Shwedagon Pagoda,12.92,72.73,42.83,Minimal Migration
spiritual-places/temples/shwedagon-pagoda.html,1186,places,shwedagon-pagoda,Shwedagon Pagoda,12.92,72.73,42.83,Minimal Migration
FIREBASE/mythos/tarot/cosmology/creation.html,1493,cosmology,tarot_creation,The Lightning Flash of Emanation,6.11,79.59,42.85,Minimal Migration
FIREBASE/spiritual-places/temples/golden-temple.html,1171,places,golden-temple-harmandir-sahib,Golden Temple (Harmandir Sahib),12.2,73.53,42.87,Minimal Migration
spiritual-places/temples/golden-temple.html,1171,places,golden-temple-harmandir-sahib,Golden Temple (Harmandir Sahib),12.2,73.53,42.87,Minimal Migration
FIREBASE/spiritual-places/groves/broceliande.html,800,places,forest-of-broceliande,Forest of Broceliande,17.13,68.69,42.91,Minimal Migration
spiritual-places/groves/broceliande.html,800,places,forest-of-broceliande,Forest of Broceliande,17.13,68.69,42.91,Minimal Migration
FIREBASE/mythos/hindu/heroes/krishna.html,135,heroes,hindu_krishna,Krishna,22.22,63.64,42.93,Minimal Migration
FIREBASE/spiritual-places/temples/gobekli-tepe.html,1029,places,gobekli-tepe,Gobekli Tepe,12.36,73.53,42.95,Minimal Migration
spiritual-places/temples/gobekli-tepe.html,1029,places,gobekli-tepe,Gobekli Tepe,12.36,73.53,42.95,Minimal Migration
FIREBASE/mythos/greek/rituals/dionysian-rites.html,1002,rituals,greek_dionysian-rites,Greek Mythology,7.01,79.07,43.04,Minimal Migration
spiritual-places/index.html,543,places,mount-sinai,Mount Sinai,15.72,70.59,43.16,Minimal Migration
FIREBASE/spiritual-places/temples/temple-of-heaven.html,1034,places,temple-of-heaven,Temple of Heaven,13.92,72.45,43.19,Minimal Migration
spiritual-places/temples/temple-of-heaven.html,1034,places,temple-of-heaven,Temple of Heaven,13.92,72.45,43.19,Minimal Migration
FIREBASE/spiritual-places/temples/hagia-sophia.html,998,places,hagia-sophia,Hagia Sophia,13.37,73.2,43.29,Minimal Migration
spiritual-places/temples/hagia-sophia.html,998,places,hagia-sophia,Hagia Sophia,13.37,73.2,43.29,Minimal Migration
mythos/greek/heroes/perseus.html,107,heroes,greek_hero_perseus,Perseus,64.58,22.14,43.36,Minimal Migration
FIREBASE/spiritual-places/index.html,526,places,mount-sinai,Mount Sinai,16.29,70.59,43.44,Minimal Migration
mythos/egyptian/deities/atum.html,248,deities,atum,The Self,36.28,50.62,43.45,Minimal Migration
FIREBASE/mythos/sumerian/cosmology/creation.html,1712,cosmology,sumerian_creation,From Nammu to Humanity,5.71,81.25,43.48,Minimal Migration
mythos/buddhist/herbs/bodhi.html,61,herbs,buddhist_bodhi,Bodhi Tree,76.67,10.5,43.59,Minimal Migration
FIREBASE/mythos/norse/cosmology/yggdrasil.html,1451,cosmology,norse_yggdrasil,Norse Cosmology,13.48,74.0,43.74,Minimal Migration
mythos/norse/cosmology/yggdrasil.html,1369,cosmology,norse_yggdrasil,Norse Cosmology,13.81,74.0,43.91,Minimal Migration
FIREBASE/mythos/greek/deities/cronos.html,1219,deities,cronos,Cronos,12.86,75.0,43.93,Minimal Migration
mythos/greek/deities/cronos.html,1219,deities,cronos,Cronos,12.86,75.0,43.93,Minimal Migration
FIREBASE/mythos/greek/heroes/eros-psyche.html,596,heroes,greek_eros-psyche,Eros and Psyche,10.95,76.92,43.94,Minimal Migration
FIREBASE/mythos/egyptian/cosmology/duat.html,1962,cosmology,egyptian_duat,Egyptian Underworld Journey,10.41,77.55,43.98,Minimal Migration
FIREBASE/spiritual-places/groves/ise-grand-shrine.html,744,places,ise-grand-shrine,Ise Grand Shrine,17.98,70.19,44.09,Minimal Migration
spiritual-places/groves/ise-grand-shrine.html,744,places,ise-grand-shrine,Ise Grand Shrine,17.98,70.19,44.09,Minimal Migration
FIREBASE/spiritual-places/temples/luxor-temple.html,1011,places,luxor-temple,Luxor Temple,14.98,73.27,44.12,Minimal Migration
spiritual-places/temples/luxor-temple.html,1011,places,luxor-temple,Luxor Temple,14.98,73.27,44.12,Minimal Migration
FIREBASE/spiritual-items/ritual/conch-shell.html,2281,items,conch-shell,Shankha (Conch Shell),5.74,82.61,44.17,Minimal Migration
spiritual-items/ritual/conch-shell.html,2281,items,conch-shell,Shankha (Conch Shell),5.74,82.61,44.17,Minimal Migration
FIREBASE/spiritual-places/temples/ziggurat-of-ur.html,1034,places,ziggurat-of-ur,Ziggurat of Ur,14.66,73.83,44.24,Minimal Migration
spiritual-places/temples/ziggurat-of-ur.html,1034,places,ziggurat-of-ur,Ziggurat of Ur,14.66,73.83,44.24,Minimal Migration
FIREBASE/spiritual-places/groves/nemis-grove.html,990,places,nemis-sacred-grove,Nemi's Sacred Grove,16.77,72.17,44.47,Minimal Migration
spiritual-places/groves/nemis-grove.html,990,places,nemis-sacred-grove,Nemi's Sacred Grove,16.77,72.17,44.47,Minimal Migration
FIREBASE/spiritual-places/mountains/uluru.html,886,places,uluru-ayers-rock,Uluru / Ayers Rock,17.79,71.17,44.48,Minimal Migration
spiritual-places/mountains/uluru.html,886,places,uluru-ayers-rock,Uluru / Ayers Rock,17.79,71.17,44.48,Minimal Migration
mythos/christian/deities/gabriel.html,1637,deities,christian_gabriel,Gabriel,15.15,74.11,44.63,Minimal Migration
mythos/christian/deities/jesus-christ.html,1200,deities,christian_jesus-christ,Jesus Christ,19.09,70.19,44.64,Minimal Migration
FIREBASE/mythos/christian/creatures/seraphim.html,1957,creatures,christian_seraphim,Christian Creatures,6.4,83.02,44.71,Minimal Migration
mythos/christian/creatures/seraphim.html,1957,creatures,christian_seraphim,Christian Creatures,6.4,83.02,44.71,Minimal Migration
FIREBASE/spiritual-items/ritual/cauldron-of-rebirth.html,2599,items,cauldron-of-rebirth,Cauldron of Rebirth,6.53,83.13,44.83,Minimal Migration
spiritual-items/ritual/cauldron-of-rebirth.html,2599,items,cauldron-of-rebirth,Cauldron of Rebirth,6.53,83.13,44.83,Minimal Migration
FIREBASE/mythos/persian/deities/anahita.html,1103,deities,anahita,💧 Anahita,14.59,75.25,44.92,Minimal Migration
FIREBASE/spiritual-places/pilgrimage/jerusalem.html,5014,places,jerusalem-city-of-peace-city-of-conflict,"Jerusalem: City of Peace, City of Conflict",5.89,84.21,45.05,Minimal Migration
spiritual-places/pilgrimage/jerusalem.html,5014,places,jerusalem-city-of-peace-city-of-conflict,"Jerusalem: City of Peace, City of Conflict",5.89,84.21,45.05,Minimal Migration
mythos/greek/heroes/heracles.html,110,heroes,greek_hero_heracles,Heracles,66.67,23.53,45.1,Minimal Migration
mythos/buddhist/herbs/lotus.html,56,herbs,buddhist_lotus,Lotus,80.65,9.73,45.19,Minimal Migration
FIREBASE/mythos/jewish/heroes/moses.html,702,heroes,jewish_moses,Moshe Rabbeinu | Jewish Heroes,9.04,81.58,45.31,Minimal Migration
FIREBASE/mythos/christian/heroes/disciples/james-son-of-zebedee.html,240,heroes,christian_james-son-of-zebedee,Son of Thunder,17.76,73.08,45.42,Minimal Migration
mythos/christian/heroes/disciples/james-son-of-zebedee.html,240,heroes,christian_james-son-of-zebedee,Son of Thunder,17.76,73.08,45.42,Minimal Migration
FIREBASE/mythos/greek/rituals/olympic-games.html,1994,rituals,greek_olympic-games,Greek Mythology,5.42,85.48,45.45,Minimal Migration
FIREBASE/mythos/greek/heroes/jason.html,2148,heroes,greek_jason,Jason,5.41,85.71,45.56,Minimal Migration
FIREBASE/mythos/greek/rituals/eleusinian-mysteries.html,1610,rituals,greek_eleusinian-mysteries,Greek Mythology,6.59,84.75,45.67,Minimal Migration
FIREBASE/spiritual-places/mountains/mount-shasta.html,806,places,mount-shasta,Mount Shasta,19.24,72.27,45.75,Minimal Migration
spiritual-places/mountains/mount-shasta.html,806,places,mount-shasta,Mount Shasta,19.24,72.27,45.75,Minimal Migration
FIREBASE/mythos/christian/deities/god-father.html,1020,deities,christian_god-father,God Father,18.72,72.8,45.76,Minimal Migration
FIREBASE/spiritual-places/groves/sacred-cenotes.html,815,places,sacred-cenotes-of-the-maya,Sacred Cenotes of the Maya,18.37,73.15,45.76,Minimal Migration
spiritual-places/groves/sacred-cenotes.html,815,places,sacred-cenotes-of-the-maya,Sacred Cenotes of the Maya,18.37,73.15,45.76,Minimal Migration
FIREBASE/mythos/hindu/creatures/makara.html,128,creatures,hindu_makara,Hindu Mythology,21.54,70.0,45.77,Minimal Migration
FIREBASE/spiritual-items/ritual/rosary.html,2617,items,rosary,Rosary,4.31,87.27,45.79,Minimal Migration
spiritual-items/ritual/rosary.html,2617,items,rosary,Rosary,4.31,87.27,45.79,Minimal Migration
FIREBASE/mythos/christian/deities/jesus_christ.html,2304,deities,christian_jesus_christ,Jesus Christ,11.97,79.67,45.82,Minimal Migration
mythos/christian/deities/jesus_christ.html,2304,deities,christian_jesus_christ,Jesus Christ,11.97,79.67,45.82,Minimal Migration
FIREBASE/spiritual-places/pilgrimage/varanasi.html,5093,places,varanasi-the-city-of-light,Varanasi: The City of Light,6.16,85.52,45.84,Minimal Migration
spiritual-places/pilgrimage/varanasi.html,5093,places,varanasi-the-city-of-light,Varanasi: The City of Light,6.16,85.52,45.84,Minimal Migration
mythos/persian/deities/anahita.html,958,deities,anahita,💧 Anahita,15.46,76.24,45.85,Minimal Migration
FIREBASE/mythos/christian/cosmology/afterlife.html,1938,cosmology,christian_afterlife,Christian Mythology,12.8,78.95,45.88,Minimal Migration
FIREBASE/mythos/tarot/cosmology/afterlife.html,1670,cosmology,tarot_afterlife,The Hermetic Path of Return,5.84,86.27,46.05,Minimal Migration
FIREBASE/mythos/tarot/creatures/kerubim.html,1403,creatures,tarot_kerubim,Tarot Symbolic Creatures,8.91,83.33,46.12,Minimal Migration
FIREBASE/mythos/buddhist/cosmology/creation.html,1272,cosmology,buddhist_creation,Interdependent Origination,15.29,76.99,46.14,Minimal Migration
FIREBASE/spiritual-items/ritual/mezuzah.html,2518,items,mezuzah,Mezuzah,4.24,88.24,46.24,Minimal Migration
spiritual-items/ritual/mezuzah.html,2518,items,mezuzah,Mezuzah,4.24,88.24,46.24,Minimal Migration
FIREBASE/spiritual-places/mountains/mount-ararat.html,800,places,mount-ararat,Mount Ararat,18.4,74.11,46.25,Minimal Migration
FIREBASE/spiritual-places/mountains/tai-shan.html,815,places,tai-shan-mount-tai,Tai Shan (Mount Tai),18.68,73.83,46.25,Minimal Migration
spiritual-places/mountains/mount-ararat.html,800,places,mount-ararat,Mount Ararat,18.4,74.11,46.25,Minimal Migration
spiritual-places/mountains/tai-shan.html,815,places,tai-shan-mount-tai,Tai Shan (Mount Tai),18.68,73.83,46.25,Minimal Migration
FIREBASE/spiritual-items/ritual/prayer-wheel.html,7203,items,prayer-wheel,Prayer Wheel,3.97,88.89,46.43,Minimal Migration
spiritual-items/ritual/prayer-wheel.html,7203,items,prayer-wheel,Prayer Wheel,3.97,88.89,46.43,Minimal Migration
FIREBASE/mythos/christian/cosmology/grace.html,1677,cosmology,christian_grace,Christian Cosmology,16.29,76.86,46.58,Minimal Migration
FIREBASE/mythos/norse/rituals/blot.html,1754,rituals,norse_blot,Norse Ritual Sacrifice,6.23,87.72,46.98,Minimal Migration
FIREBASE/mythos/buddhist/deities/avalokiteshvara.html,2233,deities,avalokiteshvara,Buddhist Mythology,14.25,79.75,47.0,Minimal Migration
FIREBASE/mythos/christian/deities/virgin_mary.html,2158,deities,christian_virgin_mary,Virgin,12.35,81.82,47.08,Minimal Migration
mythos/christian/deities/virgin_mary.html,2158,deities,christian_virgin_mary,Virgin,12.35,81.82,47.08,Minimal Migration
FIREBASE/spiritual-places/groves/avebury.html,775,places,avebury-stone-circle,Avebury Stone Circle,19.33,75.0,47.16,Minimal Migration
spiritual-places/groves/avebury.html,775,places,avebury-stone-circle,Avebury Stone Circle,19.33,75.0,47.16,Minimal Migration
FIREBASE/mythos/christian/cosmology/heaven.html,1993,cosmology,christian_heaven,Christian Cosmology,8.45,86.15,47.3,Minimal Migration
FIREBASE/mythos/christian/cosmology/creation.html,1301,cosmology,christian_creation,Christian Mythology,16.84,77.78,47.31,Minimal Migration
mythos/greek/heroes/orpheus.html,129,heroes,greek_hero_orpheus,Orpheus,70.31,24.46,47.39,Minimal Migration
FIREBASE/mythos/buddhist/cosmology/potala_palace.html,127,cosmology,buddhist_potala_palace,Buddhist Mythology,30.51,64.29,47.4,Minimal Migration
FIREBASE/mythos/norse/places/asgard.html,257,places,asgard,🏰 Asgard,42.06,52.94,47.5,Minimal Migration
mythos/norse/places/asgard.html,257,places,asgard,🏰 Asgard,42.06,52.94,47.5,Minimal Migration
FIREBASE/mythos/sumerian/cosmology/afterlife.html,1790,cosmology,sumerian_afterlife,⚰️ The Sumerian Afterlife,7.67,87.5,47.59,Minimal Migration
FIREBASE/mythos/christian/deities/raphael.html,1345,deities,christian_raphael,Raphael,11.9,83.33,47.62,Minimal Migration
mythos/christian/deities/raphael.html,1345,deities,christian_raphael,Raphael,11.9,83.33,47.62,Minimal Migration
mythos/persian/cosmology/chinvat-bridge.html,95,symbols,persian_faravahar,Persian Mythology,48.78,46.51,47.64,Minimal Migration
FIREBASE/spiritual-places/mountains/croagh-patrick.html,809,places,croagh-patrick,Croagh Patrick,19.2,76.11,47.66,Minimal Migration
spiritual-places/mountains/croagh-patrick.html,809,places,croagh-patrick,Croagh Patrick,19.2,76.11,47.66,Minimal Migration
FIREBASE/mythos/christian/rituals/sacraments.html,1904,rituals,christian_sacraments,Christian Tradition,5.31,90.2,47.76,Minimal Migration
mythos/christian/deities/holy-spirit.html,1192,deities,christian_holy-spirit,The,15.37,80.17,47.77,Minimal Migration
FIREBASE/mythos/hindu/rituals/diwali.html,142,rituals,hindu_diwali,Hindu Rituals,26.47,69.23,47.85,Minimal Migration
FIREBASE/mythos/buddhist/cosmology/klesha.html,125,cosmology,buddhist_klesha,Buddhist Mythology,29.51,66.67,48.09,Minimal Migration
FIREBASE/mythos/buddhist/heroes/tsongkhapa.html,123,heroes,buddhist_tsongkhapa,Buddhist Mythology,25.42,71.43,48.43,Minimal Migration
FIREBASE/mythos/persian/deities/atar.html,172,symbols,persian_sacred-fire,Sacred Fire,37.33,59.57,48.45,Minimal Migration
mythos/babylonian/deities/ea.html,1890,deities,ea,Ea,43.56,53.53,48.55,Minimal Migration
FIREBASE/mythos/hindu/cosmology/kshira-sagara.html,142,cosmology,hindu_kshira-sagara,Hindu Cosmology,32.2,65.52,48.86,Minimal Migration
mythos/persian/cosmology/threefold-path.html,90,symbols,persian_faravahar,Persian Mythology,51.28,46.51,48.89,Minimal Migration
FIREBASE/mythos/greek/heroes/perseus.html,1821,heroes,greek_hero_perseus,Perseus,14.97,82.86,48.91,Minimal Migration
FIREBASE/mythos/christian/creatures/angels/hierarchy.html,1130,creatures,christian_hierarchy,The Nine Choirs,8.62,89.36,48.99,Minimal Migration
mythos/christian/creatures/angels/hierarchy.html,1130,creatures,christian_hierarchy,The Nine Choirs,8.62,89.36,48.99,Minimal Migration
mythos/buddhist/cosmology/karma.html,57,cosmology,buddhist_karma,Buddhist Mythology,65.52,32.76,49.14,Minimal Migration
FIREBASE/mythos/christian/deities/gabriel.html,1682,deities,christian_gabriel,Gabriel,16.17,82.14,49.16,Minimal Migration
FIREBASE/mythos/jewish/heroes/abraham.html,919,heroes,jewish_abraham,Avraham Avinu | Jewish Heroes,10.62,87.76,49.19,Minimal Migration
FIREBASE/mythos/babylonian/creatures/mushussu.html,1190,creatures,babylonian_mushussu,Babylonian Mythology,10.94,87.67,49.3,Minimal Migration
FIREBASE/mythos/buddhist/herbs/preparations.html,109,herbs,buddhist_preparations,Buddhist Mythology,27.78,71.43,49.61,Minimal Migration
FIREBASE/mythos/christian/deities/holy-spirit.html,1250,deities,christian_holy-spirit,The,15.62,83.62,49.62,Minimal Migration
FIREBASE/mythos/christian/creatures/angels.html,1110,creatures,christian_angels,Christian Creatures,11.5,88.06,49.78,Minimal Migration
FIREBASE/mythos/islamic/creatures/jinn.html,2087,creatures,islamic_jinn,The,12.78,87.27,50.02,Partially Migrated
FIREBASE/mythos/hindu/creatures/nagas.html,124,creatures,hindu_nagas,Hindu Mythology,26.56,73.91,50.23,Partially Migrated
mythos/jewish/heroes/enoch/1-enoch-heavenly-journeys.html,2158,heroes,jewish_1-enoch-heavenly-journeys,Eyes of Azrael,9.93,90.53,50.23,Partially Migrated
FIREBASE/mythos/jewish/heroes/enoch/1-enoch-heavenly-journeys.html,2131,heroes,jewish_1-enoch-heavenly-journeys,Eyes of Azrael,10.13,90.53,50.33,Partially Migrated
mythos/egyptian/cosmology/duat.html,128,cosmology,egyptian_duat,Egyptian Underworld Journey,68.09,32.65,50.37,Partially Migrated
FIREBASE/mythos/babylonian/deities/ea.html,2363,deities,ea,Ea,40.86,60.14,50.5,Partially Migrated
FIREBASE/mythos/babylonian/creatures/scorpion-men.html,1506,creatures,babylonian_scorpion-men,Men,10.46,90.67,50.56,Partially Migrated
mythos/persian/deities/rashnu.html,78,symbols,persian_faravahar,Persian Mythology,52.5,48.84,50.67,Partially Migrated
mythos/buddhist/cosmology/nirvana.html,56,cosmology,buddhist_nirvana,Buddhist Mythology,69.23,32.14,50.69,Partially Migrated
FIREBASE/mythos/christian/deities/jesus-christ.html,1281,deities,christian_jesus-christ,Jesus Christ,20.7,80.75,50.73,Partially Migrated
FIREBASE/mythos/christian/cosmology/incarnation.html,1599,cosmology,christian_incarnation,Christian Cosmology,14.54,87.1,50.82,Partially Migrated
FIREBASE/mythos/greek/herbs/oak.html,401,herbs,greek_oak,Greek Mythology,23.2,79.25,51.23,Partially Migrated
FIREBASE/spiritual-items/relics/ankh.html,396,items,ankh,Ankh,62.76,39.94,51.35,Partially Migrated
spiritual-items/relics/ankh.html,396,items,ankh,Ankh,62.76,39.94,51.35,Partially Migrated
FIREBASE/mythos/buddhist/creatures/nagas.html,1669,creatures,buddhist_nagas,Serpent Deities of Buddhist Mythology,10.44,92.39,51.41,Partially Migrated
